ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:  466880      1278.3006      3332.5473      3721.7618       188.7413        -938959.1636     85424.0614         0.0000         0.0000    149388.9358        -695624.8154       299.0666   -845013.7512   -695278.5346       298.6615             34.3215        67.9665   2461640.4139        -3.2647        -3.4809
ENERGY:  466920      1286.2290      3394.1807      3679.3227       210.7287        -939052.7767     85464.8550         0.0000         0.0000    149380.3314        -695637.1292       299.0494   -845017.4606   -695294.8993       299.3808             37.6023        69.4834   2460734.7619        14.4243        14.3017
ENERGY:  466960      1260.8629      3381.1822      3714.4296       205.9729        -938083.5347     84602.9578         0.0000         0.0000    149158.3019        -695759.8273       298.6049   -844918.1293   -695421.2902       299.5489            -35.3827        -1.1572   2461475.4069        13.3937        13.2723
ENERGY:  467000      1272.5340      3346.4736      3658.0746       206.0843        -937990.4446     84285.4706         0.0000         0.0000    149429.0635        -695792.7440       299.1470   -845221.8075   -695450.0909       299.2815           -128.0339       -93.1844   2463036.9330       -10.0270       -10.0475
ENERGY:  467040      1273.1871      3314.4446      3682.7785       191.2887        -938315.8988     84499.0591         0.0000         0.0000    149360.2170        -695994.9239       299.0091   -845355.1409   -695651.8021       299.2169            -79.6133       -44.9666   2463030.3050         6.7009         6.6596
ENERGY:  467080      1267.1873      3336.8546      3667.1032       223.7892        -938566.6478     84970.2221         0.0000         0.0000    149152.7481        -695948.7433       298.5938   -845101.4915   -695605.0033       298.8146            -22.3767        10.0467   2462506.6859       -29.9973       -29.9171
ENERGY:  467120      1311.9793      3332.1402      3675.3473       211.2422        -938983.5106     85416.1714         0.0000         0.0000    149093.4340        -695943.1962       298.4751   -845036.6302   -695607.2897       298.5885              7.6335        42.7197   2463862.8635        10.7442        11.0636
ENERGY:  467160      1258.9734      3375.5576      3684.8144       191.6139        -938654.6450     85287.7169         0.0000         0.0000    148893.6819        -695962.2869       298.0752   -844855.9688   -695636.6255       298.7835              9.9019        42.5247   2462875.8595         3.6053         3.6702
ENERGY:  467200      1246.6011      3350.4480      3669.8245       180.2673        -938948.7214     85157.9573         0.0000         0.0000    149317.3649        -696026.2582       298.9234   -845343.6232   -695676.8905       298.6818             32.1467        66.4183   2459578.2366        -8.3662        -8.6217
ENERGY:  467240      1243.9379      3288.8086      3683.2220       200.1590        -938964.4585     84982.4419         0.0000         0.0000    149387.0950        -696178.7940       299.0630   -845565.8890   -695859.8155       299.3449            -26.9917         7.4256   2461214.5230       -15.7347       -15.7363
ENERGY:  467280      1258.1816      3342.4106      3697.0958       207.1477        -939252.7523     85288.6664         0.0000         0.0000    148980.9466        -696478.3037       298.2499   -845459.2502   -696134.4854       298.5656             -7.2448        28.3627   2459768.4599        22.6900        22.5767
ENERGY:  467320      1258.0782      3352.5100      3706.3125       187.5606        -939025.0403     84774.3935         0.0000         0.0000    149307.9653        -696438.2201       298.9045   -845746.1854   -696082.2761       298.4646            -87.6451       -56.2351   2460964.1094       -15.1510       -14.9895
ENERGY:  467360      1272.5134      3314.4826      3668.6997       196.5316        -939483.7783     85112.9681         0.0000         0.0000    149519.3475        -696399.2355       299.3277   -845918.5830   -696055.1469       298.6518            -19.2403        13.4276   2460125.3857       -18.6776       -18.5627
ENERGY:  467400      1241.6897      3306.4959      3683.9490       196.5668        -940056.6910     86200.5241         0.0000         0.0000    149042.0376        -696385.4279       298.3722   -845427.4655   -696046.6629       298.7013            137.0096       169.0372   2458861.1270         6.3281         6.2651
ENERGY:  467440      1259.7339      3368.4235      3696.2880       200.1454        -939260.4029     85135.8878         0.0000         0.0000    149251.3689        -696348.5555       298.7912   -845599.9243   -695991.5912       298.7812            -26.6971         6.8858   2460337.7878         9.9132         9.8237
ENERGY:  467480      1304.9949      3319.9325      3690.9900       182.9742        -939522.0159     85272.5533         0.0000         0.0000    149143.9878        -696606.5832       298.5763   -845750.5710   -696266.8922       298.7111            -11.9770        19.5704   2459003.7350       -10.6525       -10.7018
ENERGY:  467520      1295.7499      3234.5182      3657.0809       203.8583        -939393.2803     84924.4856         0.0000         0.0000    149522.9734        -696554.6139       299.3350   -846077.5874   -696212.2729       298.6836            -66.4210       -32.9216   2460760.2403        -3.4955        -3.6151
ENERGY:  467560      1346.1550      3382.5353      3688.5105       198.8164        -939817.9799     85367.0478         0.0000         0.0000    149320.9081        -696514.0068       298.9305   -845834.9149   -696164.9616       299.1858            -21.1276        13.1076   2460678.8657        14.1375        13.8412
ENERGY:  467600      1279.3140      3340.8250      3715.0508       207.7830        -939388.1618     84926.8995         0.0000         0.0000    149434.8484        -696483.4411       299.1586   -845918.2894   -696126.1997       299.0404            -95.9596       -63.5394   2462279.5200        13.2250        13.2483
ENERGY:  467640      1261.7884      3328.9707      3708.2832       202.9087        -939324.4322     85311.6432         0.0000         0.0000    149110.9104        -696399.9275       298.5100   -845510.8379   -696050.5220       298.9110            -63.3612       -29.7127   2463598.2833       -16.6596       -16.6203
ENERGY:  467680      1291.2267      3290.3675      3694.7576       205.3519        -939320.2223     84990.8350         0.0000         0.0000    149464.1500        -696383.5336       299.2172   -845847.6836   -696045.2959       299.2438            -78.9360       -42.7284   2463763.2741         8.2517         8.0853
ENERGY:  467720      1274.7477      3360.6128      3673.2157       197.7519        -939720.5844     85171.0307         0.0000         0.0000    149666.9019        -696376.3235       299.6231   -846043.2254   -696029.3113       298.9736            -52.3761       -21.1881   2463044.0031        -9.6077        -9.5229
ENERGY:  467760      1273.7114      3328.6117      3702.2797       201.3353        -939333.2374     85059.0914         0.0000         0.0000    149325.4325        -696442.7754       298.9395   -845768.2079   -696081.2461       298.8265            -41.6515        -8.6152   2462622.1695         4.4593         4.5511
ENERGY:  467800      1260.5662      3334.8109      3689.8436       196.8131        -939987.2078     85354.8782         0.0000         0.0000    149661.3971        -696488.8988       299.6121   -846150.2959   -696148.0510       298.8502            -19.3783        15.0193   2460419.4570        -0.1448        -0.2394
ENERGY:  467840      1261.5014      3433.7100      3685.7677       195.6019        -938998.0129     84730.3888         0.0000         0.0000    149500.9761        -696190.0671       299.2909   -845691.0432   -695865.9310       299.1163            -91.0344       -56.9941   2463721.1794        -5.1169        -5.0857
ENERGY:  467880      1278.9022      3326.1465      3721.3358       198.2937        -938577.7402     84807.3672         0.0000         0.0000    149096.9454        -696148.7494       298.4821   -845245.6948   -695806.7262       299.3196            -85.1335       -52.1300   2464203.6152        12.0391        12.1887
ENERGY:  467920      1268.9170      3427.6216      3658.8890       195.1687        -938924.2745     85066.4725         0.0000         0.0000    149263.2166        -696043.9891       298.8150   -845307.2057   -695701.3433       298.7581            -57.6335       -22.8997   2463114.6671       -10.1020       -10.1453
ENERGY:  467960      1314.8379      3383.6139      3692.8510       202.1460        -939192.0412     85232.2309         0.0000         0.0000    149311.6809        -696054.6805       298.9120   -845366.3615   -695713.8603       298.9219            -22.2757        11.2457   2463586.2836        -0.4105        -0.4347
ENERGY:  468000      1300.7144      3384.2743      3682.0602       181.4357        -940010.7758     85885.9222         0.0000         0.0000    149646.6388        -695929.7302       299.5825   -845576.3690   -695583.9385       298.8798             55.1352        87.5448   2461567.1519        -5.9216        -5.9518
ENERGY:  468040      1277.7520      3458.5584      3694.7114       208.5145        -939709.1602     85898.1511         0.0000         0.0000    149172.7652        -695998.7076       298.6339   -845171.4728   -695673.1521       299.0187             40.2819        71.7911   2463212.5700        -4.5034        -4.3827
